et_personid,et_personname,et_companyname,et_broker,et_brokerid,et_proid,et_earliest_year,et_latest_year,ibes_personid,ibes_personname,ibes_broker,match
370054,Seamus Fernandez,,"Guggenheim Securities, LLC",2538.0,585923416.0,2019,2019,39862.0,FERNANDEZ     S,GUGGEL,exact_onetoone
370070,Hannah Rudoff,,D.A. Davidson & Co.,180.0,577640018.0,2020,2020,691.0,RUDOFF        H,DAVIDSON,exact_onetoone
370126,Chase Mulvehill,,BofA Global Research,10.0,587123324.0,2019,2022,1534.0,MULVEHILL     C,MERRILL,exact_onetoone
370174,John Walsh,,Credit Suisse,4.0,586345412.0,2018,2022,846.0,WALSH         J,FBOSTON,exact_onetoone
370226,Fahad Tariq,,Credit Suisse,4.0,575736553.0,2022,2022,846.0,TARIQ         F,FBOSTON,exact_onetoone
370239,Eric Gonzalez,,KeyBanc Capital Markets Inc.,31.0,585830236.0,2019,2021,1485.0,GONZALEZ      E,MCDONALD,exact_onetoone
370253,Jeffrey Kauffman,,Loop Capital Markets,98.0,585845109.0,2020,2020,41518.0,KAUFFMAN      J,LOOPCAMA,exact_onetoone
370495,Mark Weintraub,,Seaport Research Partners,376.0,585083223.0,2020,2020,18905.0,WEINTRAUB     M,GHUNTER,exact_onetoone
370506,Robert Barry,,Buckingham Research Group Inc.,64.0,581531857.0,2019,2019,356.0,BARRY         R,BUCK,exact_onetoone
370515,Greg McGinniss,,Scotiabank Global Banking and Market,120.0,586898728.0,2022,2022,1494.0,MCGINNISS     G,MCLEOD,exact_onetoone
370518,Dmitry Silversteyn,,Buckingham Research Group Inc.,64.0,588372928.0,2019,2019,356.0,SILVERSTEYN   D,BUCK,exact_onetoone
370532,Rod Lache,,"Wolfe Research, LLC.",2057.0,583896029.0,2019,2019,19516.0,LACHE         R,WOLFE,exact_onetoone
370570,Mark Zgutowicz,,Rosenblatt Securities Inc.,2668.0,575707546.0,2020,2020,41383.0,ZGUTOWICZ     M,ROSSEC,exact_onetoone
370571,Ygal Arounian,,Wedbush Securities Inc.,129.0,580584591.0,2020,2020,1738.0,AROUNIAN      Y,OLMSTEAD,exact_onetoone
370658,Marci Ryvicker,,"Wolfe Research, LLC.",2057.0,588891252.0,2019,2019,19516.0,RYVICKER      M,WOLFE,exact_onetoone
370718,Brandon King,,Truist Securities,261.0,577241902.0,2020,2020,1967.0,KING          B,ROBINSON,exact_onetoone
370727,Insoo Kim,,Goldman Sachs,7.0,587273557.0,2020,2020,1020.0,KIM           I,GOLDMAN,exact_onetoone
370738,Trent Trujillo,,Scotiabank Global Banking and Market,120.0,586898797.0,2018,2018,1494.0,TRUJILLO      T,MCLEOD,exact_onetoone
370910,Timothy Rezvan,,Oppenheimer & Co. Inc.,108.0,61633438.0,2019,2019,836.0,REZVAN        T,FAHN,gpt_match
371005,Nitin Kumar,,"Wells Fargo Securities, LLC",1088.0,588162531.0,2021,2021,2446.0,KUMAR         N,WHEAT,exact_onetoone
371199,Barry Jonas,,Truist Securities,261.0,584997897.0,2020,2022,1967.0,JONAS         B,ROBINSON,exact_onetoone
371672,Sam Margolin,,"Wolfe Research, LLC.",2057.0,583896711.0,2022,2022,19516.0,MARGOLIN      S,WOLFE,exact_onetoone
371681,Ryan Todd,,Piper Sandler Companies,112.0,576963451.0,2019,2019,1859.0,TODD          R,PIPER,exact_onetoone
372165,Brandon Vazquez,,William Blair & Company L.L.C.,51.0,582718997.0,2021,2021,295.0,VAZQUEZ       B,BLAIR,exact_onetoone
373046,Kenneth Hill,,Rosenblatt Securities Inc.,2668.0,577065495.0,2019,2019,41383.0,HILL          K,ROSSEC,exact_onetoone
373524,Matthew Miksic,,Credit Suisse,4.0,591335347.0,2021,2021,846.0,MIKSIC        M,FBOSTON,exact_onetoone
373746,Evan Seigerman,,Credit Suisse,4.0,591460142.0,2020,2020,846.0,SEIGERMAN     E,FBOSTON,exact_onetoone
373996,Leo Mariani,,KeyBanc Capital Markets Inc.,31.0,591725723.0,2019,2021,1485.0,MARIANI       L,MCDONALD,exact_onetoone
374619,Marc Goodman,,Leerink Partners LLC,96.0,574892632.0,2021,2021,5143.0,GOODMAN       M,LEERINK,exact_onetoone
374805,Scott Fidel,,"Stephens, Inc.",44.0,580945361.0,2019,2022,2206.0,FIDEL         S,STEPHENS,exact_onetoone
376130,Ramsey El-Assal,,Barclays,9.0,591349688.0,2022,2022,10902.0,EL-ASSAL      R,FRCLAYSC,exact_onetoone
376604,Frank Mitsch,,,,596990019.0,2020,2021,41638.0,MITSCH        F,FERMIUM,gpt_match
376799,Anita Soni,,CIBC Capital Markets,567.0,595330032.0,2022,2022,1750.0,SONI          A,WOODGUND,exact_onetoone
377593,Robert McCarthy,,"Stephens, Inc.",44.0,591898535.0,2019,2019,2206.0,MCCARTHY      R,STEPHENS,exact_onetoone
377600,Saree Boroditsky,,Jefferies LLC,90.0,588721446.0,2021,2021,1261.0,BORODITSKY    S,JEFFEREG,exact_onetoone
377856,Imtiaz Koujalgi,,"Guggenheim Securities, LLC",2538.0,594541765.0,2021,2022,39862.0,KOUJALGI      I,GUGGEL,exact_onetoone
378127,David Westenberg,,"Guggenheim Securities, LLC",2538.0,601171686.0,2019,2019,39862.0,WESTENBERG    D,GUGGEL,exact_onetoone
378164,Richard Sunderland,,J.P. Morgan,8.0,553086021.0,2022,2022,1243.0,SUNDERLAND    R,JPMORGAN,exact_onetoone
378791,Jackie Przybylowski,,BMO Capital Markets Equity Research,228.0,597578321.0,2022,2022,364.0,PRZYBYLOWSKI  J,BURNS,exact_onetoone
379294,Andrea Tan,,Goldman Sachs,7.0,595082635.0,2020,2020,1020.0,TAN           A,GOLDMAN,exact_onetoone
379443,Steven Haynes,,Morgan Stanley,11.0,603127883.0,2021,2021,1595.0,HAYNES        S,MORGAN,exact_onetoone
381280,Kelsey Goodwin,,"Guggenheim Securities, LLC",2538.0,597075019.0,2022,2022,39862.0,GOODWIN       K,GUGGEL,exact_onetoone
381291,George Farmer,,BMO Capital Markets Equity Research,228.0,603853498.0,2020,2020,364.0,FARMER        G,BURNS,exact_onetoone
381317,Brett Hundley,,Seaport Research Partners,376.0,603658962.0,2019,2019,18905.0,HUNDLEY       B,GHUNTER,exact_onetoone
384377,Gregg Moskowitz,,Mizuho Securities USA LLC,2557.0,606341505.0,2022,2022,39664.0,MOSKOWITZ     G,MIZUSEC,exact_onetoone
384588,Kaumil Gajrawala,,Credit Suisse,4.0,605557300.0,2021,2022,846.0,GAJRAWALA     K,FBOSTON,exact_onetoone
384630,David Zazula,,Barclays,9.0,590927206.0,2019,2019,10902.0,ZAZULA        D,FRCLAYSC,exact_onetoone
385107,Matthew Howlett,,Nomura Securities Co. Ltd.,182.0,607715637.0,2019,2019,41560.0,HOWLETT       M,INSTINET,exact_onetoone
386292,Andrew Weisel,,Scotiabank Global Banking and Market,120.0,610673145.0,2019,2019,1494.0,WEISEL        A,MCLEOD,exact_onetoone
387510,Michael Cikos,,Needham & Company,35.0,608475961.0,2022,2022,1648.0,CIKOS         M,NEEDHAM,exact_onetoone
387841,Gary Mobley,,"Wells Fargo Securities, LLC",1088.0,611689886.0,2019,2022,2446.0,MOBLEY        G,WHEAT,exact_onetoone
387929,Luke Washer,,BofA Global Research,10.0,598367154.0,2019,2019,1534.0,WASHER        L,MERRILL,exact_onetoone
387956,Steven Wald,,Morgan Stanley,11.0,272291012.0,2020,2020,1595.0,WALD          S,MORGAN,exact_onetoone
388154,Sangita Jain,,KeyBanc Capital Markets Inc.,31.0,403598830.0,2021,2021,1485.0,JAIN          S,MCDONALD,exact_onetoone
388273,Richard Anderson,,SMBC NIKKO,2680.0,612388213.0,2020,2020,41663.0,ANDERSON      R,SMBCNSAM,gpt_match
388391,Matthew Stotler,,William Blair & Company L.L.C.,51.0,607649051.0,2021,2022,295.0,STOTLER       M,BLAIR,exact_onetoone
389292,Joshua Waldman,,Cleveland Research Company,1177.0,612352264.0,2022,2022,12639.0,WALDMAN       J,CLEVELAN,exact_onetoone
393483,David Palmer,,Evercore ISI,2554.0,613160248.0,2020,2022,39747.0,PALMER        D,EVERCO,exact_onetoone
394086,Stephen Beuchaw,,"Wolfe Research, LLC.",2057.0,612668521.0,2020,2020,19516.0,BEUCHAW       S,WOLFE,exact_onetoone
394211,Richard Anderson,,SMBC Nikko Securities America,3470.0,612752377.0,2019,2022,41663.0,ANDERSON      R,SMBCNSAM,exact_onetoone
395203,Jordan Alliger,,Goldman Sachs,7.0,44921392.0,2020,2022,1020.0,ALLIGER       J,GOLDMAN,exact_onetoone
395223,Christopher Marinac,,Janney Montgomery Scott LLC,89.0,618025559.0,2019,2021,1237.0,MARINAC       C,JANNEY,exact_onetoone
395226,Lauren Silberman,,Credit Suisse,4.0,625808904.0,2021,2021,846.0,SILBERMAN     L,FBOSTON,exact_onetoone
395307,Amit Daryanani,,Evercore ISI,2554.0,618822201.0,2019,2022,39747.0,DARYANANI     A,EVERCO,exact_onetoone
395361,Katharine McShane,,Goldman Sachs,7.0,628936392.0,2020,2022,1020.0,MCSHANE       K,GOLDMAN,exact_onetoone
395810,Matthew Broome,,Mizuho Securities USA LLC,2557.0,615796817.0,2019,2019,39664.0,BROOME        M,MIZUSEC,exact_onetoone
395930,David Williams,,Loop Capital Markets,98.0,622710585.0,2021,2021,41518.0,WILLIAMS      D,LOOPCAMA,exact_onetoone
396051,Neil Malkin,,"Capital One Securities, Inc.",185.0,611542888.0,2020,2022,2082.0,MALKIN        N,SCOAST,exact_onetoone
396266,Mara Goldstein,,Mizuho Securities USA LLC,2557.0,620790459.0,2020,2022,39664.0,GOLDSTEIN     M,MIZUSEC,exact_onetoone
396445,Sophie Karp,,KeyBanc Capital Markets Inc.,31.0,618585857.0,2020,2022,1485.0,KARP          S,MCDONALD,exact_onetoone
396813,Anthony Crowdell,,Mizuho Securities USA LLC,2557.0,601885989.0,2020,2022,39664.0,CROWDELL      A,MIZUSEC,exact_onetoone
396876,Brian Mullan,,Deutsche Bank,5.0,626230751.0,2022,2022,1382.0,MULLAN        B,LAWRENCE,exact_onetoone
397296,Matthew Harrigan,,Benchmark Company,1046.0,630690189.0,2021,2021,12369.0,HARRIGAN      M,THEBENCH,exact_onetoone
397607,Dariusz Lozny,,BofA Global Research,10.0,629458344.0,2021,2021,1534.0,LOZNY         D,MERRILL,exact_onetoone
398429,Timothy Long,,Barclays,9.0,632342586.0,2020,2021,10902.0,LONG          T,FRCLAYSC,exact_onetoone
399763,Aleksandr Zukin,,RBC Capital Markets,115.0,633837802.0,2020,2020,659.0,ZUKIN         A,RBCDOMIN,exact_onetoone
400315,Brett Levy,,MKM Partners LLC,400.0,633020702.0,2019,2019,13535.0,LEVY          B,MKMPARTN,exact_onetoone
401205,Brian Fitzgerald,,"Wells Fargo Securities, LLC",1088.0,224947683.0,2020,2021,2446.0,FITZGERALD    B,WHEAT,exact_onetoone
401297,Joseph Vafi,,Canaccord Genuity,170.0,636662865.0,2021,2021,406.0,VAFI          J,CANACCOR,exact_onetoone
401462,Michael Sison,,"Wells Fargo Securities, LLC",1088.0,638248067.0,2021,2022,2446.0,SISON         M,WHEAT,exact_onetoone
401556,Steven Cahall,,"Wells Fargo Securities, LLC",1088.0,638102360.0,2021,2022,2446.0,CAHALL        S,WHEAT,exact_onetoone
402668,Sitikantha Panigrahi,,Mizuho Securities USA LLC,2557.0,633944482.0,2021,2022,39664.0,PANIGRAHI     S,MIZUSEC,exact_onetoone
403085,Matthew DeYoe,,BofA Global Research,10.0,638042585.0,2020,2022,1534.0,DEYOE         M,MERRILL,exact_onetoone
403123,Geoffrey Meacham,,BofA Global Research,10.0,640795785.0,2020,2022,1534.0,MEACHAM       G,MERRILL,exact_onetoone
403370,Paul Cheng,,Scotiabank Global Banking and Market,120.0,633348823.0,2020,2022,1494.0,CHENG         P,MCLEOD,exact_onetoone
403404,Trevor Williams,,Jefferies LLC,90.0,594360145.0,2020,2020,1261.0,WILLIAMS      T,JEFFEREG,exact_onetoone
403468,Robbie Owens,,Piper Sandler Companies,112.0,640831505.0,2020,2020,1859.0,OWENS         R,PIPER,exact_onetoone
403683,Raymond McDonough,,Credit Suisse,4.0,640193225.0,2020,2020,846.0,MCDONOUGH     R,FBOSTON,exact_onetoone
404024,James Kirby,,J.P. Morgan,8.0,639384989.0,2021,2021,1243.0,KIRBY         J,JPMORGAN,exact_onetoone
404045,Brent Bracelin,,Piper Sandler Companies,112.0,640721348.0,2020,2022,1859.0,BRACELIN      B,PIPER,exact_onetoone
404067,Suraj Kalia,,Oppenheimer & Co. Inc.,108.0,641283052.0,2020,2020,836.0,KALIA         S,FAHN,gpt_match
405463,Richard Greenfield,,,,642175991.0,2020,2020,39605.0,GREENFIELD    R,BTIG,gpt_match
405716,Walter Piecyk,,,,642863331.0,2020,2022,39605.0,PIECYK        W,BTIG,gpt_match
405721,Linda Yu Tsai,,Jefferies LLC,90.0,642962452.0,2019,2019,1261.0,TSAI          L,JEFFEREG,exact_onetoone
405956,Srinivas Pajjuri,,SMBC Nikko Securities America,3470.0,643144390.0,2020,2022,41663.0,PAJJURI       S,SMBCNSAM,exact_onetoone
406183,John Colantuoni,,Jefferies LLC,90.0,629427934.0,2022,2022,1261.0,COLANTUONI    J,JEFFEREG,exact_onetoone
406490,Joel Fishbein,,Truist Securities,261.0,639613708.0,2020,2022,1967.0,FISHBEIN      J,ROBINSON,exact_onetoone
406830,Michael Baker,,Nomura Securities Co. Ltd.,182.0,643416109.0,2020,2020,41560.0,BAKER         M,INSTINET,exact_onetoone
407590,Robyn Karnauskas,,Truist Securities,261.0,643848888.0,2020,2020,1967.0,KARNAUSKAS    R,ROBINSON,exact_onetoone
407883,Brian Essex,,Goldman Sachs,7.0,643898026.0,2020,2022,1020.0,ESSEX         B,GOLDMAN,exact_onetoone
408038,Daniel Arias,,Stifel,124.0,644282573.0,2020,2022,2213.0,ARIAS         D,STIFEL,exact_onetoone
410197,Mario Cortellacci,,Jefferies LLC,90.0,645170152.0,2020,2021,1261.0,CORTELLACCI   M,JEFFEREG,exact_onetoone
410266,Susan Maklari,,Goldman Sachs,7.0,646877973.0,2021,2021,1020.0,MAKLARI       S,GOLDMAN,exact_onetoone
411870,Hamzah Mazari,,Jefferies LLC,90.0,645175845.0,2019,2022,1261.0,MAZARI        H,JEFFEREG,exact_onetoone
411988,Christopher Carril,,RBC Capital Markets,115.0,647651269.0,2020,2021,659.0,CARRIL        C,RBCDOMIN,exact_onetoone
412282,Omotayo Okusanya,,Mizuho Securities USA LLC,2557.0,648688606.0,2020,2020,39664.0,OKUSANYA      O,MIZUSEC,exact_onetoone
412545,Michael Turrin,,"Wells Fargo Securities, LLC",1088.0,647650176.0,2020,2022,2446.0,TURRIN        M,WHEAT,exact_onetoone
412629,Robert Siefers,,Piper Sandler Companies,112.0,650334498.0,2020,2022,1859.0,SIEFERS       R,PIPER,exact_onetoone
412922,Richard Repetto,,Piper Sandler Companies,112.0,650136043.0,2021,2021,1859.0,REPETTO       R,PIPER,exact_onetoone
412993,Jeffery Harte,,Piper Sandler Companies,112.0,650327553.0,2021,2021,1859.0,HARTE         J,PIPER,exact_onetoone
413171,Alexander Goldfarb,,Piper Sandler Companies,112.0,650181150.0,2020,2022,1859.0,GOLDFARB      A,PIPER,exact_onetoone
413271,Christopher Donat,,Piper Sandler Companies,112.0,650323929.0,2021,2021,1859.0,DONAT         C,PIPER,exact_onetoone
413435,Daniel Leonard,,"Wells Fargo Securities, LLC",1088.0,650247316.0,2021,2021,2446.0,LEONARD       D,WHEAT,exact_onetoone
413437,Timothy Chiodo,,Credit Suisse,4.0,652178593.0,2021,2021,846.0,CHIODO        T,FBOSTON,exact_onetoone
413504,Scott Graham,,Rosenblatt Securities Inc.,2668.0,638476473.0,2020,2021,41383.0,GRAHAM        S,ROSSEC,exact_onetoone
413524,Felix Boeschen,,Raymond James & Associates,114.0,593660918.0,2020,2020,1929.0,BOESCHEN      F,RAYMOND,exact_onetoone
413732,Kevin Rippey,,Evercore ISI,2554.0,545824515.0,2021,2021,39747.0,RIPPEY        K,EVERCO,exact_onetoone
413865,John Barnidge,,Piper Sandler Companies,112.0,650278611.0,2021,2021,1859.0,BARNIDGE      J,PIPER,exact_onetoone
413874,Joshua Sullivan,,Benchmark Company,1046.0,651222771.0,2020,2021,12369.0,SULLIVAN      J,THEBENCH,exact_onetoone
413953,Jonathan Arnold,,Vertical Research Partners Inc.,2836.0,646268494.0,2020,2021,41108.0,ARNOLD        J,VERTRESP,exact_onetoone
413963,Kamil Mielczarek,,William Blair & Company L.L.C.,51.0,646939757.0,2022,2022,295.0,MIELCZAREK    K,BLAIR,exact_onetoone
413998,Dan Dolev,,Macquarie Research,833.0,645994969.0,2020,2020,1449.0,DOLEV         D,MACQUARI,exact_onetoone
414376,Garik Shmois,,Loop Capital Markets,98.0,648701035.0,2021,2021,41518.0,SHMOIS        G,LOOPCAMA,exact_onetoone
414532,Sean Dodge,,RBC Capital Markets,115.0,645173901.0,2021,2021,659.0,DODGE         S,RBCDOMIN,exact_onetoone
414655,Simeon Siegel,,BMO Capital Markets Equity Research,228.0,653313950.0,2020,2020,364.0,SIEGEL        S,BURNS,exact_onetoone
414816,Raphaël DuBois,,Societe Generale Cross Asset Research,999.0,651393499.0,2021,2022,623.0,DUBOIS        R,SOGENED,exact_onetoone
414920,Mark Shmulik,,"Sanford C. Bernstein & Co., LLC",158.0,650612048.0,2021,2021,271.0,SHMULIK       M,BERN,exact_onetoone
421536,Srikripa Devarakonda,,Truist Securities,261.0,643847177.0,2022,2022,1967.0,DEVARAKONDA   S,ROBINSON,exact_onetoone
421862,Stephanie Davis Demko,,Leerink Partners LLC,96.0,657355471.0,2021,2021,5143.0,DAVIS DEMKO   S,LEERINK,exact_onetoone
427740,Leonid Timashev,,RBC Capital Markets,115.0,661917125.0,2022,2022,659.0,TIMASHEV      L,RBCDOMIN,exact_onetoone
427960,Bonnie Herzog,,Goldman Sachs,7.0,661800966.0,2020,2021,1020.0,HERZOG        B,GOLDMAN,exact_onetoone
428133,Sumit Sharma,,Scotiabank Global Banking and Market,120.0,662050458.0,2020,2020,1494.0,SHARMA        S,MCLEOD,exact_onetoone
431871,Aleksey Yefremov,,KeyBanc Capital Markets Inc.,31.0,660619181.0,2021,2022,1485.0,YEFREMOV      A,MCDONALD,exact_onetoone
433368,Matthew VanVliet,,BTIG,2527.0,663935432.0,2021,2022,39605.0,VANVLIET      M,BTIG,exact_onetoone
433404,Jason Bednar,,Piper Sandler Companies,112.0,661418738.0,2022,2022,1859.0,BEDNAR        J,PIPER,exact_onetoone
433961,James Thalacker,,BMO Capital Markets Equity Research,228.0,655573525.0,2020,2020,364.0,THALACKER     J,BURNS,exact_onetoone
434101,Gray Powell,,BTIG,2527.0,659541846.0,2020,2022,39605.0,POWELL        G,BTIG,exact_onetoone
434107,Spencer Hanus,,"Wolfe Research, LLC.",2057.0,661783920.0,2021,2021,19516.0,HANUS         S,WOLFE,exact_onetoone
434553,Aydin Huseynov,,Benchmark Company,1046.0,659506712.0,2020,2020,12369.0,HUSEYNOV      A,THEBENCH,exact_onetoone
441815,Joshua Shanker,,BofA Global Research,10.0,669155185.0,2021,2021,1534.0,SHANKER       J,MERRILL,exact_onetoone
441944,Arvind Ramnani,,Piper Sandler Companies,112.0,661440358.0,2021,2022,1859.0,RAMNANI       A,PIPER,exact_onetoone
444375,Christopher Danely,,,,660613802.0,2022,2022,1243.0,DANELY        C,JPMORGAN,gpt_match
444515,James Mitchell,,Seaport Research Partners,376.0,675847231.0,2021,2022,18905.0,MITCHELL      J,GHUNTER,exact_onetoone
446030,Stephen Tanal,,Leerink Partners LLC,96.0,674557115.0,2020,2020,5143.0,TANAL         S,LEERINK,exact_onetoone
446166,Agnieszka Storozynski,,Seaport Research Partners,376.0,668707371.0,2021,2021,18905.0,STOROZYNSKI   A,GHUNTER,exact_onetoone
446626,Jeffrey Kvaal,,"Wolfe Research, LLC.",2057.0,678865851.0,2021,2021,19516.0,KVAAL         J,WOLFE,exact_onetoone
447086,Brendan Lynch,,Barclays,9.0,582529692.0,2021,2022,10902.0,LYNCH         B,FRCLAYSC,exact_onetoone
447174,Steven Koenig,,SMBC Nikko Securities America,3470.0,680939097.0,2020,2021,41663.0,KOENIG        S,SMBCNSAM,exact_onetoone
448415,Drew Glaeser,,J.P. Morgan,8.0,673139553.0,2020,2020,1243.0,GLAESER       D,JPMORGAN,exact_onetoone
450423,Michael Baker,,D.A. Davidson & Co.,180.0,683563390.0,2022,2022,691.0,BAKER         M,DAVIDSON,exact_onetoone
453108,Tejas Savant,,Morgan Stanley,11.0,682539332.0,2021,2022,1595.0,SAVANT        T,MORGAN,exact_onetoone
453250,Kristine Liwag,,Morgan Stanley,11.0,687475105.0,2020,2022,1595.0,LIWAG         K,MORGAN,exact_onetoone
453276,Justin Patterson,,KeyBanc Capital Markets Inc.,31.0,688416737.0,2021,2022,1485.0,PATTERSON     J,MCDONALD,exact_onetoone
455238,Keegan Carl,,Berenberg,517.0,690390798.0,2022,2022,4407.0,CARL          K,BEREN,exact_onetoone
455684,Bill Carcache,,"Wolfe Research, LLC.",2057.0,681830501.0,2021,2022,19516.0,CARCACHE      B,WOLFE,exact_onetoone
456368,Andrew Kaplowitz,,,,680961563.0,2021,2021,10902.0,KAPLOWITZ     A,FRCLAYSC,gpt_match
456623,Michael Turits,,KeyBanc Capital Markets Inc.,31.0,691967401.0,2022,2022,1485.0,TURITS        M,MCDONALD,exact_onetoone
457396,Juan Sanabria,,BMO Capital Markets Equity Research,228.0,689174890.0,2020,2022,364.0,SANABRIA      J,BURNS,exact_onetoone
457421,Dan Dolev,,Mizuho Securities USA LLC,2557.0,686224235.0,2021,2022,39664.0,DOLEV         D,MIZUSEC,exact_onetoone
457635,Simon Clinch,,Atlantic Equities LLP,476.0,683203371.0,2021,2021,7176.0,CLINCH        S,ATLANEQU,exact_onetoone
457731,Thomas Champion,,Piper Sandler Companies,112.0,677690826.0,2022,2022,1859.0,CHAMPION      T,PIPER,exact_onetoone
457971,Fahad Najam,,MKM Partners LLC,400.0,690852728.0,2021,2021,13535.0,NAJAM         F,MKMPARTN,exact_onetoone
460081,Paul Knight,,KeyBanc Capital Markets Inc.,31.0,694444014.0,2022,2022,1485.0,KNIGHT        P,MCDONALD,exact_onetoone
466267,Matthew Sykes,,Goldman Sachs,7.0,696725845.0,2022,2022,1020.0,SYKES         M,GOLDMAN,exact_onetoone
467271,Christopher Carey,,"Wells Fargo Securities, LLC",1088.0,697604866.0,2021,2022,2446.0,CAREY         C,WHEAT,exact_onetoone
467318,Humphrey Lee,,Dowling & Partners Securities LLC,368.0,700152388.0,2021,2021,2962.0,LEE           H,DOWLING,exact_onetoone
469893,Kasthuri Rangan,,Goldman Sachs,7.0,701027959.0,2021,2022,1020.0,RANGAN        K,GOLDMAN,exact_onetoone
470554,Daniel Boyd,,Mizuho Securities USA LLC,2557.0,700896093.0,2021,2021,39664.0,BOYD          D,MIZUSEC,exact_onetoone
473070,Daniel Adam,,Loop Capital Markets,98.0,695161108.0,2021,2021,41518.0,ADAM          D,LOOPCAMA,exact_onetoone
473846,Jeffrey Garro,,Piper Sandler Companies,112.0,704392765.0,2021,2021,1859.0,GARRO         J,PIPER,exact_onetoone
474008,Korinne Wolfmeyer,,Piper Sandler Companies,112.0,700467153.0,2021,2021,1859.0,WOLFMEYER     K,PIPER,exact_onetoone
474180,William Lampen,,BTIG,2527.0,671872011.0,2022,2022,39605.0,LAMPEN        W,BTIG,exact_onetoone
475962,Blair Abernethy,,Rosenblatt Securities Inc.,2668.0,698600349.0,2022,2022,41383.0,ABERNETHY     B,ROSSEC,exact_onetoone
476778,Truman Patterson,,"Wolfe Research, LLC.",2057.0,707957876.0,2021,2021,19516.0,PATTERSON     T,WOLFE,exact_onetoone
480609,Cecilia Furlong,,Morgan Stanley,11.0,695207332.0,2021,2021,1595.0,FURLONG       C,MORGAN,exact_onetoone
481482,Jeffrey Kauffman,,Vertical Research Partners Inc.,2836.0,701712428.0,2021,2022,41108.0,KAUFFMAN      J,VERTRESP,exact_onetoone
482141,Deepak Mathivanan,,"Wolfe Research, LLC.",2057.0,709986042.0,2022,2022,19516.0,MATHIVANAN    D,WOLFE,exact_onetoone
482308,Mark Stephen Mahaney,,Evercore ISI,2554.0,708660593.0,2021,2022,39747.0,MAHANEY       M,EVERCO,exact_onetoone
482397,Vincent Lovaglio,,Mizuho Securities USA LLC,2557.0,570288190.0,2021,2021,39664.0,LOVAGLIO      V,MIZUSEC,exact_onetoone
